Company Name, Email, Telephone, Website, Address
Aufzug- und Fördertechnik,aufzug@niggemeier-leurs.de,(+49 2041) 74 65-0,http://www.niggemeier-leurs.de,Im Blankenfeld 26 46238 Bottrop Deutschland 
Nilco Reinigungsmaschinen,verkauf@nilco.de,(+49 7042) 9 12-0,http://www.nilco.de,Industriestr. 6 71665 Vaihingen Deutschland 
NILES-SIMMONS Industrieanlagen,info.nsi@nshgroup.com,(+49 371) 8 02-0,http://www.niles-simmons.de,Zwickauer Str. 355 09117 Chemnitz Deutschland 
Nilfisk,info.de@nilfisk-alto.com,(+49 7306) 72-0,http://www.nilfisk-alto.de,Guido-Oberdorfer-Str. 2 - 10 89287 Bellenberg Deutschland 
Nilos,info@nilos.de,(+49 2103) 9 51-0,http://www.nilos.de,Reisholzstr. 15 40721 Hilden Deutschland 
NKM Noell Special Cranes,info@nkmnoell.com,(+49 931) 4 04 73-0,http://www.nkmnoell.com,Rudolf-Diesel-Str. 1 97209 Veitshöchheim Deutschland 
NNE,contact.de@nne.com,(+49 6172) 85 02-1 00,http://www.nne.com,Siemensstr. 21 61352 Bad Homburg Deutschland 
Noell Crane Systems,info@noellcranesystems.com,(+49 931) 20 53-0,http://www.noellcranesystems.com,Albert-Einstein-Str. 3 97080 Würzburg Deutschland 
NOMACO,info@nomaco.de,(+49 9283) 89 09 00-0,http://www.nomaco.de,Ziegelhüttenweg 7 95111 Rehau Deutschland 
NOMACO Machinery,info@nomaco.de,(+49 9283) 89 09 00-0,http://www.nomaco.de,Ziegelhüttenweg 7 95111 Rehau Deutschland 
NOMOCO Maschinenfabrik,mail@nomoco.de,(+49 2935) 96 89-0,http://www.nomoco.de,Bundesstr. 30 59846 Sundern Deutschland 
Nordex,info@nordex-online.com,(+49 40) 3 00 30-10 00,http://www.nordex-online.com,Langenhorner Chaussee 600 22419 Hamburg Deutschland 
Nordex Energy,info@nordex-online.com,(+49 40) 3 00 30-10 00,http://www.nordex-online.com,Langenhorner Chaussee 600 22419 Hamburg Deutschland 
Nordson BKG,info@nordsonpolymerprocessing.com,(+49 251) 2 65 01-0,http://www.nordsonpolymerprocessing.com,Hessenweg 3-5 48157 Münster Deutschland 
Nordson XALOY Europe,info@nordsonxaloy.com,(+49 7132) 9 99 35-0,http://www.nordsonxaloy.com,Richard-Wagner-Str. 21 74172 Neckarsulm Deutschland 
NOREVA,info@noreva.de,(+49 21 66) 1 26 86-0,http://www.noreva.de/,Hocksteiner Weg 56 41189 Mönchengladbach Deutschland 
NORGREN,deutschland@imi-precision.com,(+49 2802) 49-0,http://www.imi-precision.com,Bruckstr. 93 46519 Alpen Deutschland 
NOSKE-KAESER Maritime Solutions,info@noske-kaeser.com,(+49 40) 85 44-0,http://www.noske-kaeser.com,Ruwoldtweg 12 22309 Hamburg Deutschland 
NovaLab Labor- und Gartenarmaturen,info@novalab-gmbh.de,(+49 30) 3 64 03 36-0,http://www.novalab-gmbh.de,Brunsbütteler Damm 446 13591 Berlin Deutschland 
NOVAPAX Maschinenbau,info@novapax.net,(+49 491) 9 28 64-0,http://www.novapax.net,Milchweg 14 26789 Leer Deutschland 
Novar,info.germany@trendcontrols.com,(+49 6102) 20 25-1 45,http://www.trendcontrols.com,Siemensstr. 3 63263 Neu-Isenburg Deutschland 
Novus air,info@novusair.com,(+49 35243) 4799-0,http://www.novusair.com,Zaschendorfer Weg 1 01689 Weinböhla Deutschland 
NOXMAT,info@noxmat.de,(+49 37292) 65 03-0,http://www.noxmat.de,Ringstr. 7 09569 Oederan Deutschland 
Noxum,info@noxum.com,(+49 931) 4 65 88-0,http://www.noxum.com,Beethovenstr. 5 97080 Würzburg Deutschland 
NSM Magnettechnik,nsm@nsm-magnettechnik.de,(+49 2592) 88-0,http://www.nsm-magnettechnik.de,Lützowstr. 21 59399 Olfen Deutschland 
NTI Kailer,info@nti-kailer.de,(+49 7721) 8 87 84-60,http://www.nti-kailer.de,Marie-Curie-Str. 12 78048 Villingen-Schwenningen Deutschland 
NTN Wälzlager (Europa),sales-de@ntn.de,(+49 211) 25 08-0,http://www.ntn-snr.com,Max-Planck-Str. 23 40699 Erkrath Deutschland 
NTN-SNR ROULEMENTS,sales-de@ntn.de,(+33 450) 6 53-0 00,http://www.ntn-snr.com,1 rue des Usines 74010 Annecy Frankreich 
NTS Optel B.V.,info@nts-group.nl,(+31 24) 3 71 05 70,http://www.optel.nl,Kerkenbos 13-03 6546 BG Nijmegen Niederlande 
Numatic International,info@numatic.de,(+49 511) 98 42 16-0,http://www.numatic.de,Fränkische Str. 15 - 19 30455 Hannover Deutschland 
NXT,info@nxt91.com,(+49 2452) 9 60 01-10,http://www.nxt91.com,Borsigstr. 78 52525 Heinsberg Deutschland 
O-Ring Prüflabor Richter,info@o-ring-prueflabor.de,(+49 7148) 92 20 37,http://www.o-ring-prueflabor.de,Kleinbottwarer Str. 1 71723 Großbottwar Deutschland 
O.R. Lasertechnologie,info@or-laser.de,(+49 6071) 2 09 89-0,http://www.or-laser.de,Dieselstr. 15 64807 Dieburg Deutschland 
Obducat Europe,info@solar-semi.com,(+49 7732) 9 78 98-0,http://www.solar-semi.com,Robert-Gerwig-Str. 9 78315 Radolfzell Deutschland 
G. Obermeyer,info@gustav-obermeyer.com,(+49 3741) 15 00-0,http://www.gustav-obermeyer.com,Mühlstr. 18-20 08527 Plauen Deutschland 
Oceaneering AGV Systems,agv_de@oceaneering.com,(+49 711) 88 25-82 64,http://www.oceaneering.com/AGV,Humboldtstr. 30 70771 Leinfelden-Echterdingen Deutschland 
OCTUM,info@octum.de,(+49 7062) 9 14 94-0,http://www.octum.de,Renntalstr. 16 74360 Ilsfeld Deutschland 
oddesse Pumpen und Motoren,info@oddesse.de,(+49 3949) 9 32-0,http://www.oddesse.de,Am Pappelwald 12 39387 Oschersleben Deutschland 
Odego,mail@odego.de,(+49 40) 7 66 29 22-43,http://www.odego.de,Harburger Schloßstr. 6 - 12 21079 Hamburg Deutschland 
Oehler Maschinen Fahrzeugbau,info@oehlermaschinen.de,(+49 781) 91 39-0,http://www.oehlermaschinen.de,Windschläger Str. 105 - 107 77652 Offenburg Deutschland 
Oerlikon Balzers Coating Germany,info.balzers.de@oerlikon.com,(+49 6721) 7 93-0,http://www.oerlikon.com/balzers,Am Ockenheimer Graben 41 55411 Bingen Deutschland 
Oerlikon Barmag,info.barmag@oerlikon.com,(+49 2191) 67-0,http://www.oerlikon.com/barmag,Leverkuser Str. 65 42897 Remscheid Deutschland 
Oerlikon Barmag,info-spinnzwirn.barmag@oerlikon.com,(+49 371) 23 88-0,http://www.barmag.oerlikontextile.com,Zwickauer Str. 247 09116 Chemnitz Deutschland 
Oerlikon Neumag,sales.neumag@oerlikon.com,(+49 4321) 3 05-0,https://www.oerlikon.com/neumag,Christianstr. 168 - 170 24536 Neumünster Deutschland 
Oerlikon Textile,info.textile@oerlikon.com,(+49 2191) 67-0,http://www.oerlikontextile.com,Leverkuser Str. 65 42897 Remscheid Deutschland 
von Oertzen,info@oertzen-gmbh.de,(+49 40) 6 04 11-0,http://www.oertzen-gmbh.de,Ferdinand-Harten-Str. 10 22949 Ammersbek Deutschland 
Oest Maschinenbau,info.omb@oest.de,(+49 7441) 5 39-4 00,http://www.oest.de,Robert-Bürkle-Str. 7 72250 Freudenstadt Deutschland 
Georg Oest Mineralölwerk,info@oest.de,(+49 7441) 5 39-0,http://www.oest.de,Bahnhofstr. 5 72250 Freudenstadt Deutschland 
ofischer communication,oliver.fischer@ofischer.com,(+49 228) 97 63 56-0,http://www.ofischer.com,Rosenweg 12 53225 Bonn Deutschland 
OGP Messtechnik,ogpgmbh@ogpnet.com,(+49 6122) 99 68-0,http://www.ogpmesstechnik.de,Nassaustr. 11 65719 Hofheim-Wallau Deutschland 
OHL Gutermuth Industrial Valves,og@ohl-gutermuth.de,(+49 6047) 80 06-0,http://www.ohl-gutermuth.de,Helmershäuser Str. 9 63674 Altenstadt Deutschland 
Ohrmann,info@ohrmann.de,(+49 2924) 97 14-0,http://www.ohrmann.de,An der Haar 27-31 59519 Möhnesee Deutschland 
Oilgear Towler,info@oilgear.de,(+49 6145) 3 77-0,http://www.oilgear.de,Im Gotthelf 8 65795 Hattersheim Deutschland 
OKA-Spezialmaschinenfabrik,info@oka.eu,(+49 6151) 50 99-0,http://www.oka.eu,Grenzallee 5 64297 Darmstadt Deutschland 
Omni Hydraulik Ritter,mail@omnihydraulik.de,(+49 6766) 96 98 62,http://www.omnihydraulik.de,Industriepark 16 56291 Wiebelsheim Deutschland 
Omron Adept Technologies,info.de@adept.com,(+49 231) 7 58 94-0,http://www.adept.de,Revierstr. 5 44379 Dortmund Deutschland 
OMRON ELECTRONICS,info.de@eu.omron.com,(+49 2173) 68 00-0,http://www.industrial.omron.de,Elisabeth-Selbert-Str. 17 40764 Langenfeld Deutschland 
ondeso,info@ondeso.com,(+49 941) 46 29 32-0,http://www.ondeso.com,Blumenstr. 16a 93055 Regensburg Deutschland 
oneIDentity+,daniel.duennebacke@one-identity-plus.com,(+49 89) 32 13 16 81 11,http://www.one-identity-plus.com,Steinheilstr. 10 85737 Ismaning Deutschland 
OnRobot,info@onrobot.com,(+45 53) 535737,http://www.onrobot.com,Teglvaerksvej 47 H 5220 Odense Dänemark 
ontec automation,info@ontec.de,(+49 9282) 9 31-1 00,http://www.ontec.de,Kalkofen 10 95119 Naila Deutschland 
Opdenhoff Technologie,info@opdenhoff.de,(+49 2242) 91 34 67-0,http://www.opdenhoff.de,Bonner Str. 20 E 53773 Hennef Deutschland 
OPEN MIND Technologies,info@openmind-tech.com,(+49 8153) 9 33-5 00,http://www.openmind-tech.com,Argelsrieder Feld 5 82234 Wessling Deutschland 
Oppermann Regelgeräte,info@oppermann-regelgeraete.de,(+49 711) 72 72 35 60,http://www.oppermann-regelgeraete.de,Im Spitzhau 1 70771 Leinfelden-Echterdingen Deutschland 
OPTIMA consumer,info@optima-consumer.com,(+49 791) 9 46 06-0,http://www.optima-consumer.com,Geschwister-Scholl-Str. 89 74523 Schwäbisch Hall Deutschland 
OPTIMA life science,info@optima-lifescience.com,(+49 791) 5 06-19 00,http://www.optima-lifescience.com,Steinbeisweg 20 74523 Schwäbisch Hall Deutschland 
OPTIMA nonwovens,info@optima-nonwovens.com,(+49 791) 5 06-0,http://www.optima-nonwovens.com,Steinbeisweg 20 74523 Schwäbisch Hall Deutschland 
Optima packaging group,info@optima-ger.com,(+49 791) 5 06-0,http://www.optima-ger.com,Steinbeisweg 20 74523 Schwäbisch Hall Deutschland 
OPTIMA pharma,info@optima-pharma.com,(+49 6462) 9 15 76-0,http://www.optima-pharma.com,Vor dem langen Loh 8 35075 Gladenbach Deutschland 
OPTIMA pharma,info@optima-pharma.com,(+49 791) 94 95-0,http://www.optima-pharma.com,Otto-Hahn-Str. 1 74523 Schwäbisch Hall Deutschland 
OPTIMUM datamanagement solutions,info@optimum-gmbh.de,(+49 721) 5 70 44 95-0,http://www.optimum-gmbh.de,Hirschstr. 12 - 14 76133 Karlsruhe Deutschland 
Opto,info@opto.de,(+49 89) 89 80 55-0,http://www.opto.de,Lochhamer Schlag 14 82166 Gräfelfing Deutschland 
Optronis,info@optronis.com,(+49 7851) 91 26-0,http://www.optronis.com,Ludwigstr. 2 77694 Kehl Deutschland 
ORANGE Engineering,info@orange-engineering.de,(+49 421) 98 96 04-0,http://www.orange-engineering.de,Anne-Conway-Str. 10 28359 Bremen Deutschland 
ORBIS,info@orbis.de,(+49 681) 99 24-0,http://www.orbis.de,Nell-Breuning-Allee 3 - 5 66115 Saarbrücken Deutschland 
ORISA Software,info@orisa.de,(+49 3641) 28 44-0,http://www.orisa.de,Humboldtstr. 13 07743 Jena Deutschland 
ORPU Pumpenfabrik,info@orpu.de,(+49 3301) 8 58-0,http://www.orpu.de,Lehnitzschleuse 11 16515 Oranienburg Deutschland 
OSB,info@osb-ag.de,(+49 89) 23 88 57-5 00,http://www.osb-ag.de,Theresienhöhe 30 80339 München Deutschland 
OSG,info@osg-germany.de,(+49 7161) 60 64-0,http://www.osg-germany.de,Karl-Ehmann-Str. 25 73037 Göppingen Deutschland 
Osiris International,info@osiris-nano.eu,(+49 30) 2 55 59 04-0,http://www.osiris-nano.eu,Köpenickerstr. 325 Haus 3 12555 Berlin Deutschland 
OSMA - Aufzüge,info@osma-aufzuege.de,(+49 541) 58 46-0,http://www.osma-aufzuege.de,Hirtenstr. 4 49084 Osnabrück Deutschland 
OSNA-Pumpen,info@osna.de,(+49 541) 12 11-0,http://www.osna.de,Brückenstr. 3 49090 Osnabrück Deutschland 
OSSBERGER,info@ossberger.de,(+49 9141) 9 77-0,http://www.ossberger.de,Otto-Rieder-Str. 7 91781 Weißenburg Deutschland 
Osthoff-Senge,info@osthoff-senge.com,(+49 202) 7 48 47-0,http://www.osthoff-senge.com,Essener Str. 62 42327 Wuppertal Deutschland 
OTEC Präzisionsfinish,info@otec.de,(+49 7082) 49 11 20,http://www.otec.de,Heinrich-Hertz-Str. 24 75334 Straubenhardt Deutschland 
OTIS,otis.germany@otis.com,(+49 30) 43 04-0,http://www.otis.com,Otisstr. 33 13507 Berlin Deutschland 
OTT + HEUGEL,info@ott-heugel.de,(+49 7041) 8 07-0,http://www.ott-heugel.de,Industriestr. 18 75443 Ötisheim Deutschland 
OTTO Vision Technology,info@otto-jena.de,(+49 3641) 67 15-0,http://www.otto-jena.de,Im Steinfeld 3 07751 Jena Deutschland 
Outotec,steffen.dietzig@outotec.com,(+49 6171) 96 93-0,http://www.outotec.com,Ludwig-Erhard-Str. 21 61440 Oberursel Deutschland 
OVE Plasmatec,info@ove-plasmatec.de,(+49 7157) 5 26 95-0,http://www.ove-plasmatec.de,Carl-Zeiss-Str.10 71093 Weil im Schönbuch Deutschland 
Oventrop,mail@oventrop.de,(+49 2962) 82-0,http://www.oventrop.de,Paul-Oventrop-Str. 1 59939 Olsberg Deutschland 
oxaion,info@oxaion.de,(+49 7243) 20 67-2 00,http://www.oxaion.de,Pforzheimer Str. 128 76275 Ettlingen Deutschland 
Pabst Apparatebau,pabst.apparatebau@t-online.de,(+49 3921) 98 19 84,http://www.pabst-apparatebau.de,Tuchmacherweg 14 39288 Burg Deutschland 
PAKT Potsdamer Anlagenbau,info@pakt.de,(+49 331) 5 67 15-0,http://www.pakt.de,Anni-von-Gottberg-Str. 3 14480 Potsdam Deutschland 
Pallmann Maschinenfabrik,management@pallmann.eu,(+49 6332) 8 02-0,http://www.pallmann.eu,Wolfslochstr. 51 66482 Zweibrücken Deutschland 
PAMAS,info@pamas.de,(+49 7152) 99 63-0,http://www.pamas.de,Dieselstr. 10 71277 Rutesheim Deutschland 
Panasonic Electric Works,info.peweu@eu.panasonic.com,(+49 89) 45354-1000,https://www.panasonic-electric-works.com/de/,Robert-Koch-Straße 100 85521 Ottobrunn Deutschland 
Panasonic Industry Europe,info.poeu@eu.panasonic.com,(+49 89) 4 53 54-1000,https://eu.industrial.panasonic.com/,Robert-Koch-Str. 100 85521 Ottobrunn Deutschland 
Pannkoke,info@pannkoke.de,(+49 451) 4 70 08-0,http://www.pannkoke.de,Händelweg 5 23556 Lübeck Deutschland 
Paradigma Software,w.kastenhuber@paradigma-software.de,(+49 89) 8 90 53-0,http://www.paradigma-software.de,Feringastr. 6 85774 Unterföhring Deutschland 
Parker Hannifin,dirk_rickers@parker.com,(+49 521) 40 48-0,http://www.parker.com/euro_hcd,Am Metallwerk 9 33659 Bielefeld Deutschland 
Parker Hannifin Manufacturing Germany,dirk_rickers@parker.com,(+49 521) 40 48-0,http://www.parker.com,Am Metallwerk 9 33659 Bielefeld Deutschland 
Hermann Paus Maschinenfabrik,info@paus.de,(+49 5903) 7 07-0,http://www.paus.de,Siemensstr. 1 - 9 48488 Emsbüren Deutschland 
PCM Deutschland,info@pcm.eu,(+49 611) 6 09 77-0,http://www.pcm.eu,Wiesbadener Landstr. 18 65203 Wiesbaden Deutschland 
PDS,info@pdsspindeln.de,(+49 5731) 74 48 89-0,http://www.PDSspindeln.de,Tichelbrink 68 32584 Löhne Deutschland 
PDTec,info@pdtec.de,(+49 721) 6 18 44-0,http://www.pdtec.de,Albert-Nestler-Str. 21 76131 Karlsruhe Deutschland 
PEER Bearing,europe.info@peerbearing.com,(+49 2104) 1 42 63-0,http://www.peerbearing.com,Gruitener Str. 23 40699 Erkrath Deutschland 
Peiseler,peiseler.rs@peiseler.de,(+49 2191) 9 13-0,http://www.peiseler.de,Morsbachtalstr. 1 + 3 42855 Remscheid Deutschland 
Pemat Mischtechnik,hallo@pemat.de,(+49 6344) 94 49-0,http://www.pemat.de,Hauptstr. 29 67361 Freisbach Deutschland 
Ernst Pennekamp,info@pennekamp.de,(+49 2333) 6 05-0,http://www.pennekamp.de,Königsfelder Str. 38 - 42 58256 Ennepetal Deutschland 
Pentair Südmo,info.suedmo@pentair.com,(+49 9081) 8 03-0,http://www.suedmo.com,Industriestr. 7 73469 Riesbürg Deutschland 
Pepperl+Fuchs,info@de.pepperl-fuchs.com,(+49 621) 7 76-0,http://www.pepperl-fuchs.com,Lilienthalstr. 200 68307 Mannheim Deutschland 
Perfect Production,info@perfect-production.de,(+49 6202) 93 35-5 50,http://www.perfect-production.de,Römerring 1 74821 Mosbach Deutschland 
PERFECTA,info@perfecta.de,(+49 3591) 5 56-0,http://www.perfecta.de,Schäfferstr. 44 02625 Bautzen Deutschland 
PERI,info@peri.de,(+49 7309) 9 50-0,http://www.peri.de,Rudolf-Diesel-Str. 19 89264 Weißenhorn Deutschland 
Perrin,postoffice@perrin.de,(+49 61 87) 9 28-0,http://www.perrin.de/,Siemensstr. 1 61130 Nidderau Deutschland 
Perspectix,info@perspectix.com,(+41 44) 4 45 95-95,http://www.perspectix.com,Hardturmstr. 253 8005 Zürich Schweiz 
PERSTA,info@persta.de,(+49 2902) 7 62-02,http://www.persta.com,Mülheimer Str. 18 59581 Warstein Deutschland 
pester pac automation,info@pester.com,(+49 8334) 6 07-0,http://www.pester.com,Hauptstr. 50 87787 Wolfertschwenden Deutschland 
PF Pumpen und Feuerlöschtechnik,info@johstadt.com,(+49 37343) 81-0,http://www.johstadt.com,Zechensteig 225 09477 Jöhstadt Deutschland 
PFAFF Industriesysteme und Maschinen,info@pfaff-industrial.com,(+49 6301) 32 05-0,http://www.pfaff-industrial.com,Hans-Geiger-Str. 12 67661 Kaiserslautern Deutschland 
Pfaudler,sales-de@pfaudler.com,(+49 6202) 85-0,http://www.pfaudler.com,Pfaudlerstr. 68723 Schwetzingen Deutschland 
Gebr. Pfeiffer,kv-p@gebr-pfeiffer.com,(+49 631) 41 61-0,http://www.gebr-pfeiffer.com,Barbarossastr. 50 - 54 67655 Kaiserslautern Deutschland 
Christian Pfeiffer,office@christianpfeiffer.de,(+49 2521) 8 49-00,http://www.christianpfeiffer.de,Sudhoferweg 110 - 112 59269 Beckum Deutschland 
Pfeiffer Vacuum,info@pfeiffer-vacuum.de,(+49 6441) 8 02-0,http://www.pfeiffer-vacuum.com,Berliner Str. 43 35614 Aßlar Deutschland 
PFISTER WAAGEN BILANCIAI,sales@pfisterwaagen.de,(+49 8207) 9 58 99-0,http://www.pfisterwaagen.de,Linker Kreuthweg 9 86444 Affing Deutschland 
PFREUNDT,info@pfreundt.de,(+49 2862) 98 07-0,http://www.pfreundt.de,Robert-Bosch-Str. 5 46354 Südlohn Deutschland 
PH Industrie-Hydraulik,info@ph-hydraulik.de,(+49 2339) 60 21,http://www.ph-hydraulik.de,Stefansbecke 35-37 45549 Sprockhövel Deutschland 
Pharmatec,pharmatec@bosch.com,(+49 351) 2 82 78-0,http://www.pharmatec.de,Elisabeth-Boer-Str. 3 01099 Dresden Deutschland 
PHAROS Feuerstätten,info@pharos-gmbh.de,(+49 4103) 9 12 30-0,http://www.pharos-gmbh.de,Kronskamp 118 22880 Wedel Deutschland 
PHDinEurope,info@phdineurope.de,(+49 2401) 6 19 77-0,http://www.phdineurope.com,Zum Carl-Alexander-Park 6 52499 Baesweiler Deutschland 
Philips Innovation Services Aachen,pins.aachen@philips.com,(+49 241) 5 39-23 11,http://www.innovationservices.philips.com/manufacturing,Philipsstr. 8 52068 Aachen Deutschland 
Phoenix Contact,info.at@phoenixcontact.at,(+43 1) 6 80 76-0,http://www.phoenixcontact.at,Ada-Christen-Gasse 4 1108 Wien Österreich 
PHOENIX CONTACT Software,info-pcs@phoenixcontact.com,(+49 5261) 93 73-0,http://www.phoenixcontact-software.com,Langenbruch 6 32657 Lemgo Deutschland 
Phoenix Contact,info@phoenixcontact.de,(+49 5235) 3-00,http://www.phoenixcontact.de,Flachsmarktstr. 8 32825 Blomberg Deutschland 
PHOENIX CONTACT HMI-IPC Technology,info@suetron.de,(+49 711) 7 70 98-0,http://www.suetron.de,Kurze Str. 29 70794 Filderstadt Deutschland 
Phoenix Contact Cyber Security,contact@innominate.com,(+49 30) 92 10 28-0,http://www.innominate.com,Richard-Willstätter-Str. 6 12489 Berlin Deutschland 
Phoenix Contact Electronics,info@phoenixcontact.de,(+49 5281) 9 46-0,http://www.phoenixcontact.de,Dringenauer Str. 30 31812 Bad Pyrmont Deutschland 
Photonfocus,info@photonfocus.com,(+41 55) 4 51 00 00,http://www.photonfocus.com,Bahnhofplatz 10 8853 Lachen SZ Schweiz 
PT Photonic Tools,info@photonic-tools.de,(+49 30) 63 92-7 80 00,http://www.photonic-tools.de,Johann-Hittorf-Str. 8 12489 Berlin Deutschland 
pi4_robotics,vertrieb@pi4.de,(+49 30) 7 00 96 94-0,http://www.pi4.de,Gustav-Meyer-Allee 25 13355 Berlin Deutschland 
PIA Automation Holding,info@piagroup.com,(+49 9771) 92-1000,http://www.piagroup.com,Schweinfurter Str. 5 - 9 97616 Bad Neustadt Deutschland 
PIA Automation Amberg,info@piagroup.com,(+49 9621) 6 08-0,http://www.piagroup.com,Wernher-von-Braun-Str. 5 92224 Amberg Deutschland 
PIA Automation Austria,info@piagroup.at,(+43 316) 4000 0,http://www.piagroup.com,Teslastraße 8 8074 Grambach/Graz Österreich 
PIA Automation Bad Neustadt,info@piagroup.com,(+49 9771) 92-1000,http://www.piagroup.com,Schweinfurter Str. 5-9 97616 Bad Neustadt Deutschland 
Piab Vakuum,info-germany@piab.com,(+49 6033) 79 60-0,http://www.piab.com,Otto-Hahn-Str. 14 35510 Butzbach Deutschland 
PIKON Deutschland,info@pikon.com,(+49 681) 3 79 62-0,https://www.pikon.com,Kurt-Schumacher-Str. 28 - 30 66130 Saarbrücken Deutschland 
Piller Blowers & Compressors,info@piller.de,(+49 5554) 2 01-0,http://www.piller.de,Nienhagener Str. 6 37186 Moringen Deutschland 
Piller Entgrattechnik,post@piller-online.de,(+49 7152) 9 97 70-0,http://www.piller-online.com,Röntgenstr. 30 71254 Ditzingen Deutschland 
Pilz,pilz.gmbh@pilz.de,(+49 711) 34 09-0,http://www.pilz.com,Felix-Wankel-Str. 2 73760 Ostfildern Deutschland 
PiSA sales,info@pisasales.de,(+49 30) 81 07 00-0,http://www.pisasales.de,Fredericiastr. 17-19 14050 Berlin Deutschland 
Pittler T&S,info@pittler.de,(+49 6074) 48 73-0,http://www.dvs-gruppe.,Johannes-Gutenberg-Str. 1 63128 Dietzenbach Deutschland 
PIV Drives,info-piv@dana.com,(+49 6172) 1 02-0,http://www.brevini.com,Justus-von-Liebig-Str. 3 61352 Bad Homburg Deutschland 
PLAKOMA,info@plakoma.de,(+49 6838) 86 08-02,http://www.plakoma.de,Bahnhofstr. 101 66809 Nalbach-Körprich Deutschland 
Plan Software,info@plansoft.de,(+49 681) 3 79 27-0,http://www.plansoft.de,Martin-Luther-Str. 20 66111 Saarbrücken Deutschland 
PLANATOL System,info@planatol.de,(+49 8031) 7 20-0,http://www.planatol.de,Fabrikstr. 30 - 32 83101 Rohrdorf Deutschland 
PLANWARE Beratung & Software,konfex@planware.com,(+49 89) 54 09 36-0,http://www.planware.de,Gollierstr. 70 80339 München Deutschland 
Maschinenfabrik Wagner,info@plarad.de,(+49 2245) 62-0,http://www.plarad.de,Birrenbachshöhe 17 53804 Much Deutschland 
Platit,info@platit.com,(+4132) 6 54 26-26,http://www.platit.com,Moosstr. 68 2540 Grenchen Schweiz 
PLATO,info@plato.de,(+49 451) 93 09 86-0,http://www.plato.de,Maria-Goeppert-Str. 15 23562 Lübeck Deutschland 
PLEVA,info@pleva.org,(+49 7485) 10 04,http://www.pleva.org,Rudolf-Diesel-Str. 2 72186 Empfingen Deutschland 
PlusServer,info@plusserver.com,(+49 2203) 1045 3000,http://www.plusserver.com,Hohenzollernring 72 50672 Köln Deutschland 
Plymovent,info@plymovent.de,(+49 2224) 91 99 3-0,http://www.plymovent.de,Rolandsecker Weg 30 53619 Rheinbreitbach Deutschland 
PLÜMAT Packaging Systems,info@pluemat.de,(+49 5772) 91 02-0,http://www.pluemat.de,Dr.-Max-Ilgner-Str. 19 32339 Espelkamp Deutschland 
